STATE,DISTRICT,CROP,YEAR,PRODUCTION_TONNES,AREA,SOURCE_URL
ANDHRA PRADESH,ANANTAPUR,2005,2005,107.0,410.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,3879.0,3759.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,21538.0,5958.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,747.0,1078.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,17025.0,985.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,301.0,1429.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,4394.0,2303.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,69972.0,25008.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,455.0,854.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,232.0,421.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,24.0,69.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,125.0,66.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,214.0,58.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,48172.0,49105.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,29752.0,22006.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,77.0,205.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,9970.0,12931.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,11.0,29.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,10721.0,1435.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,5.0,16.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,9063.0,381.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,752.0,472.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,55587.0,23142.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,33.0,162.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,7.0,11.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,175.0,297.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,214.0,268.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,16231.0,303.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,3358992.0,836.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,900.0,2962.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,20612.0,227.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,8401.0,48677.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,121.0,23.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,1.0,1.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,15.0,2.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,3543.0,26244.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,189.0,620.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,451.0,899.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,1940.0,1506.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,5658.0,1754.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,43148.0,644007.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,182.0,1021.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,7813.0,18043.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,20181.0,4877.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,98.0,788.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,9423.0,869.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,135.0,742.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,3696.0,2035.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,67427.0,22349.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,48.0,450.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,26.0,69.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,43.0,141.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,37.0,10.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,30739.0,83533.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,18991.0,18104.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,882.0,1779.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,15440.0,24944.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,4.0,15.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,23640.0,3120.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,52.0,139.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,4075.0,167.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,532.0,386.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,31974.0,10846.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,28.0,72.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,19.0,24.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,50.0,190.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,150.0,217.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,14141.0,289.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,6404076.0,790.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,385.0,1389.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,30937.0,339.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,23561.0,60751.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,137.0,25.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2006,2006,8.0,1.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,17000.0,37000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,3000.0,1000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,1000.0,2000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,2000.0,3000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,9000.0,2000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,1102000.0,876000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,3000.0,4000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,32000.0,7000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,38000.0,2000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,4000.0,2000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,95000.0,30000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,10000.0,19000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,78000.0,75000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,28000.0,21000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,8000.0,12000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,48000.0,6000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,37000.0,14000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2007,2007,20000.0,26000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,13150.0,34067.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,1011.0,743.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,668.0,886.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,1241.0,1611.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,5506.0,1574.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,75115.0,853577.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,165.0,295.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,2204.0,1782.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,20896.0,6041.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,245.0,629.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,23531.0,1376.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,30.0,60.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,3678.0,1460.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,94615.0,30306.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,88.0,112.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,248.0,182.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,35.0,26.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,68379.0,73055.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,24897.0,16879.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,136.0,205.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,6951.0,12501.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,5.0,14.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,32300.0,3658.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,4129.0,173.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,630.0,336.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,49815.0,18416.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,44.0,113.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,217.0,164.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,232.0,325.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,160939.0,3603.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,7141464.0,786.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,1288.0,3766.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,12305.0,131.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,26305.0,42268.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,158.0,99.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2008,2008,40.0,4.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,5919.0,20269.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,3167.0,1722.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,663.0,1332.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,1226.0,2063.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,4031.0,1604.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,113925.0,510874.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,3982.0,5848.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,25881.0,41409.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,43924.0,8852.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,115.0,448.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,29811.0,1663.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,17.0,57.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,3780.0,2420.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,101512.0,32226.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,63.0,1045.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,20.0,24.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,9.0,30.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,92.0,316.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,83.0,45.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,107248.0,92936.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,28051.0,19507.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,3420.0,4935.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,14283.0,17721.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,33736.0,4615.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,3.0,8.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,5665.0,230.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,2458.0,1122.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,46899.0,19428.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,20.0,46.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,13.0,17.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,97.0,179.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,169.0,356.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,265981.0,5010.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,4247685.0,725.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,1797.0,4470.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,9968.0,112.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,33503.0,55286.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,77.0,13.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2009,2009,1179.0,700.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,11156.0,66013.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,1465.0,2010.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,3795.0,4328.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,2977.0,4338.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,7307.0,1968.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,446928.0,814077.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,317.0,655.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,2069.0,2606.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,51174.0,10726.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,286.0,32.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,251.0,791.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,26924.0,1620.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,3343.0,1876.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,102007.0,34973.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,345.0,371.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,2866.0,1682.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,6.0,14.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,4.0,5.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,73601.0,94240.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,34068.0,19993.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,860.0,1527.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,8296.0,13274.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,43306.0,4750.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,29.0,83.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,8233.0,306.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2010,2010,831.0,556.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
